frame,timestamp_sec,scene_name,group_id,video_name,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,cx,cy,frame_width,frame_height,crossed_line,direction,speed_px_s
2748,91.6,log1,group_02,traffic1.mp4,290,car,0.624,389,174,476,260,432,217,1280,720,false,down,7.4
2748,91.6,log1,group_02,traffic1.mp4,291,car,0.589,509,170,597,261,553,215,1280,720,false,down,19.4
2749,91.633,log1,group_02,traffic1.mp4,286,car,0.823,430,531,899,712,664,621,1280,720,false,left,450.0
2749,91.633,log1,group_02,traffic1.mp4,290,car,0.611,389,172,476,260,432,216,1280,720,false,down,42.4
2749,91.633,log1,group_02,traffic1.mp4,291,car,0.568,509,171,596,261,552,216,1280,720,false,down,0.0
2750,91.667,log1,group_02,traffic1.mp4,286,car,0.829,418,525,888,712,653,618,1280,720,false,left,335.4
2750,91.667,log1,group_02,traffic1.mp4,290,car,0.557,388,173,475,261,431,217,1280,720,false,down,30.0
2750,91.667,log1,group_02,traffic1.mp4,291,car,0.544,509,170,596,261,552,215,1280,720,false,down,30.0
2751,91.7,log1,group_02,traffic1.mp4,286,car,0.828,407,523,876,713,641,618,1280,720,false,left,361.2
2751,91.7,log1,group_02,traffic1.mp4,291,car,0.573,509,171,596,261,552,216,1280,720,false,down,42.4
2751,91.7,log1,group_02,traffic1.mp4,290,car,0.564,388,173,474,261,431,217,1280,720,false,down,30.0
2752,91.733,log1,group_02,traffic1.mp4,286,car,0.804,396,530,864,718,630,624,1280,720,false,left,375.9
2752,91.733,log1,group_02,traffic1.mp4,291,car,0.604,509,172,596,262,552,217,1280,720,false,down,30.0
2752,91.733,log1,group_02,traffic1.mp4,290,car,0.553,387,174,474,261,430,217,1280,720,false,down,30.0
2753,91.767,log1,group_02,traffic1.mp4,286,car,0.816,385,535,852,719,618,627,1280,720,false,left,342.1
2753,91.767,log1,group_02,traffic1.mp4,291,car,0.617,509,174,596,263,552,218,1280,720,false,down,30.0
2753,91.767,log1,group_02,traffic1.mp4,290,car,0.481,387,174,473,262,430,218,1280,720,false,down,30.0
2754,91.8,log1,group_02,traffic1.mp4,286,car,0.832,373,521,841,713,607,617,1280,720,false,left,468.6
2754,91.8,log1,group_02,traffic1.mp4,291,car,0.547,508,175,595,263,551,219,1280,720,false,down,30.0
2754,91.8,log1,group_02,traffic1.mp4,290,car,0.473,386,175,472,262,429,218,1280,720,false,down,42.4
2755,91.833,log1,group_02,traffic1.mp4,286,car,0.822,361,514,830,712,595,613,1280,720,false,left,351.1
2755,91.833,log1,group_02,traffic1.mp4,291,car,0.557,507,175,594,264,550,219,1280,720,false,down,30.0
2755,91.833,log1,group_02,traffic1.mp4,290,car,0.518,385,175,471,262,428,218,1280,720,false,left,30.0
2756,91.867,log1,group_02,traffic1.mp4,286,car,0.826,349,514,818,714,583,614,1280,720,false,left,391.2
2756,91.867,log1,group_02,traffic1.mp4,291,car,0.553,507,176,594,265,550,220,1280,720,false,down,42.4
2756,91.867,log1,group_02,traffic1.mp4,290,car,0.413,385,176,471,264,428,220,1280,720,false,down,30.0
2757,91.9,log1,group_02,traffic1.mp4,286,car,0.816,337,518,804,717,570,617,1280,720,false,left,371.1
2757,91.9,log1,group_02,traffic1.mp4,291,car,0.484,507,175,593,265,550,220,1280,720,false,down,0.0
2757,91.9,log1,group_02,traffic1.mp4,295,car,0.464,1147,271,1243,343,1195,307,1280,720,false,,0.0
2757,91.9,log1,group_02,traffic1.mp4,290,car,0.459,384,174,471,264,427,219,1280,720,false,left,30.0
2758,91.933,log1,group_02,traffic1.mp4,286,car,0.816,325,521,792,719,558,620,1280,720,false,left,371.1
2758,91.933,log1,group_02,traffic1.mp4,290,car,0.545,383,175,470,265,426,220,1280,720,false,left,42.4
2758,91.933,log1,group_02,traffic1.mp4,295,car,0.435,1144,268,1238,340,1191,304,1280,720,false,left,150.0
2759,91.967,log1,group_02,traffic1.mp4,286,car,0.809,314,524,781,719,547,621,1280,720,false,left,365.0
2759,91.967,log1,group_02,traffic1.mp4,290,car,0.545,383,177,470,267,426,222,1280,720,false,left,67.1
2759,91.967,log1,group_02,traffic1.mp4,296,truck,0.48,822,95,1013,355,917,225,1280,720,false,,0.0
2760,92.0,log1,group_02,traffic1.mp4,286,car,0.836,302,516,770,715,536,615,1280,720,false,left,375.9
2760,92.0,log1,group_02,traffic1.mp4,292,car,0.557,973,183,1055,249,1014,216,1280,720,false,left,72.6
2760,92.0,log1,group_02,traffic1.mp4,290,car,0.532,382,179,470,268,426,223,1280,720,false,down,30.0
2761,92.033,log1,group_02,traffic1.mp4,286,car,0.833,290,515,759,716,524,615,1280,720,false,left,361.2
2761,92.033,log1,group_02,traffic1.mp4,290,car,0.676,381,180,469,268,425,224,1280,720,false,down,42.4
2761,92.033,log1,group_02,traffic1.mp4,292,car,0.544,971,182,1051,249,1011,215,1280,720,false,left,94.9
2762,92.067,log1,group_02,traffic1.mp4,286,car,0.845,278,514,746,716,512,615,1280,720,false,left,360.0
2762,92.067,log1,group_02,traffic1.mp4,290,car,0.67,381,180,469,269,425,224,1280,720,false,down,0.0
2762,92.067,log1,group_02,traffic1.mp4,292,car,0.502,966,177,1048,247,1007,212,1280,720,false,left,150.0
2763,92.1,log1,group_02,traffic1.mp4,286,car,0.842,267,517,735,718,501,617,1280,720,false,left,342.1
2763,92.1,log1,group_02,traffic1.mp4,290,car,0.646,380,180,469,269,424,224,1280,720,false,down,42.4
2763,92.1,log1,group_02,traffic1.mp4,292,car,0.554,961,173,1044,247,1002,210,1280,720,false,left,134.2
2763,92.1,log1,group_02,traffic1.mp4,296,truck,0.502,815,95,1004,350,909,222,1280,720,false,left,57.1
2764,92.133,log1,group_02,traffic1.mp4,286,car,0.846,253,513,723,716,488,614,1280,720,false,left,400.2
2764,92.133,log1,group_02,traffic1.mp4,290,car,0.602,379,182,469,270,424,226,1280,720,false,down,30.0
2764,92.133,log1,group_02,traffic1.mp4,292,car,0.579,957,173,1042,248,999,210,1280,720,false,left,120.0
2764,92.133,log1,group_02,traffic1.mp4,296,truck,0.545,816,97,1003,349,909,223,1280,720,false,left,42.4
2765,92.167,log1,group_02,traffic1.mp4,286,car,0.819,241,517,710,719,475,618,1280,720,false,left,400.2
2765,92.167,log1,group_02,traffic1.mp4,290,car,0.579,378,183,468,271,423,227,1280,720,false,down,42.4
2765,92.167,log1,group_02,traffic1.mp4,292,car,0.526,955,174,1040,249,997,211,1280,720,false,left,67.1
2765,92.167,log1,group_02,traffic1.mp4,296,truck,0.444,816,98,1002,347,909,222,1280,720,false,left,30.0
2766,92.2,log1,group_02,traffic1.mp4,286,car,0.814,229,516,698,718,463,617,1280,720,false,left,331.4
2766,92.2,log1,group_02,traffic1.mp4,290,car,0.579,378,184,467,271,422,227,1280,720,false,down,42.4
2767,92.233,log1,group_02,traffic1.mp4,286,car,0.823,219,519,688,720,453,619,1280,720,false,left,335.4
2767,92.233,log1,group_02,traffic1.mp4,290,car,0.514,378,186,467,272,422,229,1280,720,false,down,30.0
2768,92.267,log1,group_02,traffic1.mp4,286,car,0.817,207,522,675,721,441,621,1280,720,false,left,371.1
2769,92.3,log1,group_02,traffic1.mp4,286,car,0.811,194,530,664,724,429,627,1280,720,false,left,390.0
2769,92.3,log1,group_02,traffic1.mp4,292,car,0.449,953,172,1030,247,991,209,1280,720,false,left,57.1
2770,92.333,log1,group_02,traffic1.mp4,286,car,0.819,182,533,653,724,417,628,1280,720,false,left,331.4
2770,92.333,log1,group_02,traffic1.mp4,292,car,0.539,953,177,1027,248,990,212,1280,720,false,left,123.7
2771,92.367,log1,group_02,traffic1.mp4,286,car,0.816,171,532,641,722,406,627,1280,720,false,left,361.2
2771,92.367,log1,group_02,traffic1.mp4,292,car,0.479,954,181,1025,249,989,215,1280,720,false,left,60.0
2772,92.4,log1,group_02,traffic1.mp4,286,car,0.821,160,534,630,722,395,628,1280,720,false,left,331.4
2772,92.4,log1,group_02,traffic1.mp4,292,car,0.459,949,179,1021,248,985,213,1280,720,false,left,161.6
2773,92.433,log1,group_02,traffic1.mp4,286,car,0.811,148,534,616,722,382,628,1280,720,false,left,390.0
2773,92.433,log1,group_02,traffic1.mp4,292,car,0.481,946,176,1019,247,982,211,1280,720,false,left,67.1
2774,92.467,log1,group_02,traffic1.mp4,286,car,0.816,135,539,604,723,369,631,1280,720,false,left,400.2
2774,92.467,log1,group_02,traffic1.mp4,292,car,0.513,943,175,1016,247,979,211,1280,720,false,left,94.9
2775,92.5,log1,group_02,traffic1.mp4,286,car,0.838,122,536,591,721,356,628,1280,720,false,left,371.1
2775,92.5,log1,group_02,traffic1.mp4,292,car,0.517,943,175,1013,246,978,210,1280,720,false,left,60.0
2776,92.533,log1,group_02,traffic1.mp4,286,car,0.829,112,536,581,721,346,628,1280,720,false,left,331.4
2776,92.533,log1,group_02,traffic1.mp4,292,car,0.521,943,176,1011,246,977,211,1280,720,false,left,30.0
2776,92.533,log1,group_02,traffic1.mp4,296,car,0.405,811,121,988,336,899,228,1280,720,false,left,31.8
2777,92.567,log1,group_02,traffic1.mp4,286,car,0.832,99,539,567,722,333,630,1280,720,false,left,391.2
2777,92.567,log1,group_02,traffic1.mp4,292,car,0.443,941,176,1009,245,975,210,1280,720,false,left,60.0
2777,92.567,log1,group_02,traffic1.mp4,296,car,0.404,809,124,987,335,898,229,1280,720,false,left,42.4
2778,92.6,log1,group_02,traffic1.mp4,286,car,0.812,86,541,554,722,320,631,1280,720,false,left,391.2
2779,92.633,log1,group_02,traffic1.mp4,286,car,0.841,72,540,541,721,306,630,1280,720,false,left,391.2
2780,92.667,log1,group_02,traffic1.mp4,286,car,0.835,60,537,530,719,295,628,1280,720,false,left,365.0
2781,92.7,log1,group_02,traffic1.mp4,286,car,0.842,48,534,519,718,283,626,1280,720,false,left,365.0
2782,92.733,log1,group_02,traffic1.mp4,286,car,0.835,33,533,506,719,269,626,1280,720,false,left,390.0
2783,92.767,log1,group_02,traffic1.mp4,286,car,0.818,20,532,494,719,257,625,1280,720,false,left,391.2
2784,92.8,log1,group_02,traffic1.mp4,286,car,0.84,8,536,481,721,244,628,1280,720,false,left,371.1
2785,92.833,log1,group_02,traffic1.mp4,286,car,0.844,-1,541,471,723,235,632,1280,720,false,left,351.1
2786,92.867,log1,group_02,traffic1.mp4,286,car,0.837,-7,547,459,724,226,635,1280,720,false,left,295.5
2787,92.9,log1,group_02,traffic1.mp4,286,car,0.824,-11,552,449,725,219,638,1280,720,false,left,201.2
2787,92.9,log1,group_02,traffic1.mp4,297,car,0.404,1175,253,1278,420,1226,336,1280,720,false,,0.0
2788,92.933,log1,group_02,traffic1.mp4,286,car,0.767,-14,555,438,724,212,639,1280,720,false,left,240.0
2788,92.933,log1,group_02,traffic1.mp4,297,car,0.481,1174,260,1277,420,1225,340,1280,720,false,down,123.7
2789,92.967,log1,group_02,traffic1.mp4,286,car,0.77,-15,557,427,723,206,640,1280,720,false,left,182.5
2790,93.0,log1,group_02,traffic1.mp4,296,car,0.613,791,129,981,325,886,227,1280,720,false,left,28.1
2790,93.0,log1,group_02,traffic1.mp4,286,car,0.611,-16,556,416,722,200,639,1280,720,false,left,153.0
2791,93.033,log1,group_02,traffic1.mp4,286,car,0.699,-17,552,405,719,194,635,1280,720,false,left,201.2
2791,93.033,log1,group_02,traffic1.mp4,296,car,0.52,787,129,978,325,882,227,1280,720,false,left,90.0
2792,93.067,log1,group_02,traffic1.mp4,286,car,0.62,-17,550,393,719,188,634,1280,720,false,left,189.7
2792,93.067,log1,group_02,traffic1.mp4,296,car,0.491,783,129,976,324,879,226,1280,720,false,left,90.0
2793,93.1,log1,group_02,traffic1.mp4,296,car,0.644,784,130,974,324,879,227,1280,720,false,left,30.0
2794,93.133,log1,group_02,traffic1.mp4,296,car,0.628,786,132,973,324,879,228,1280,720,false,left,42.4
2795,93.167,log1,group_02,traffic1.mp4,296,car,0.633,785,133,971,323,878,228,1280,720,false,left,60.0
2796,93.2,log1,group_02,traffic1.mp4,296,car,0.62,784,134,969,323,876,228,1280,720,false,left,42.4
2797,93.233,log1,group_02,traffic1.mp4,296,car,0.669,782,136,967,323,874,229,1280,720,false,left,94.9
2798,93.267,log1,group_02,traffic1.mp4,296,car,0.634,780,137,965,322,872,229,1280,720,false,left,67.1
2799,93.3,log1,group_02,traffic1.mp4,296,car,0.484,779,134,963,320,871,227,1280,720,false,left,67.1
2800,93.333,log1,group_02,traffic1.mp4,286,car,0.519,-19,535,293,718,137,626,1280,720,false,left,193.6
2800,93.333,log1,group_02,traffic1.mp4,298,car,0.503,1143,504,1277,679,1210,591,1280,720,true,,0.0
2800,93.333,log1,group_02,traffic1.mp4,296,car,0.413,778,135,962,319,870,227,1280,720,false,left,30.0
2801,93.367,log1,group_02,traffic1.mp4,296,car,0.487,776,136,961,318,868,227,1280,720,false,left,60.0
2804,93.467,log1,group_02,traffic1.mp4,298,car,0.608,1110,501,1275,685,1192,593,1280,720,false,left,135.8
2805,93.5,log1,group_02,traffic1.mp4,298,car,0.445,1102,485,1276,681,1189,583,1280,720,false,left,313.2
2806,93.533,log1,group_02,traffic1.mp4,298,car,0.438,1094,493,1276,687,1185,590,1280,720,false,left,241.9
2807,93.567,log1,group_02,traffic1.mp4,298,car,0.446,1084,484,1275,686,1179,585,1280,720,false,left,212.1
2808,93.6,log1,group_02,traffic1.mp4,298,car,0.481,1079,488,1276,689,1177,588,1280,720,false,left,108.2
2809,93.633,log1,group_02,traffic1.mp4,298,car,0.562,1083,518,1280,698,1181,608,1280,720,false,left,606.7
2810,93.667,log1,group_02,traffic1.mp4,298,car,0.637,1066,496,1276,688,1171,592,1280,720,false,left,566.0
2811,93.7,log1,group_02,traffic1.mp4,298,car,0.618,1053,487,1274,686,1163,586,1280,720,false,left,276.6
2811,93.7,log1,group_02,traffic1.mp4,298,car,0.567,1053,487,1274,686,1163,586,1280,720,false,left,276.6
2812,93.733,log1,group_02,traffic1.mp4,298,car,0.679,1045,485,1275,688,1160,586,1280,720,false,left,120.0
2812,93.733,log1,group_02,traffic1.mp4,298,car,0.647,1045,485,1275,688,1160,586,1280,720,false,left,120.0
2814,93.8,log1,group_02,traffic1.mp4,300,car,0.725,1038,529,1277,690,1157,609,1280,720,true,,0.0
2815,93.833,log1,group_02,traffic1.mp4,300,car,0.686,1014,512,1276,688,1145,600,1280,720,false,left,450.0
2815,93.833,log1,group_02,traffic1.mp4,296,car,0.526,750,133,938,311,844,222,1280,720,false,left,52.5
2816,93.867,log1,group_02,traffic1.mp4,300,car,0.677,1000,517,1274,691,1137,604,1280,720,false,left,268.3
2816,93.867,log1,group_02,traffic1.mp4,296,car,0.422,748,132,940,310,844,221,1280,720,false,left,30.0
2817,93.9,log1,group_02,traffic1.mp4,300,car,0.699,996,523,1275,694,1135,608,1280,720,false,left,161.6
2818,93.933,log1,group_02,traffic1.mp4,300,car,0.756,991,528,1276,697,1133,612,1280,720,false,left,94.9
2818,93.933,log1,group_02,traffic1.mp4,297,car,0.472,1128,283,1277,408,1202,345,1280,720,false,left,24.7
2819,93.967,log1,group_02,traffic1.mp4,300,car,0.768,981,531,1274,697,1127,614,1280,720,false,left,189.7
2819,93.967,log1,group_02,traffic1.mp4,297,car,0.572,1126,283,1276,408,1201,345,1280,720,false,left,42.4
2820,94.0,log1,group_02,traffic1.mp4,300,car,0.749,972,534,1274,698,1123,616,1280,720,false,left,161.6
2820,94.0,log1,group_02,traffic1.mp4,297,car,0.501,1124,284,1275,408,1199,346,1280,720,false,left,67.1
2821,94.033,log1,group_02,traffic1.mp4,300,car,0.755,960,536,1273,700,1116,618,1280,720,false,left,218.4
2821,94.033,log1,group_02,traffic1.mp4,297,car,0.483,1122,284,1274,407,1198,345,1280,720,false,left,42.4
2822,94.067,log1,group_02,traffic1.mp4,300,car,0.759,946,537,1272,702,1109,619,1280,720,false,left,212.1
2823,94.1,log1,group_02,traffic1.mp4,300,car,0.747,933,538,1271,703,1102,620,1280,720,false,left,212.1
2824,94.133,log1,group_02,traffic1.mp4,300,car,0.773,923,539,1272,704,1097,621,1280,720,false,left,161.6
2825,94.167,log1,group_02,traffic1.mp4,300,car,0.823,916,539,1273,704,1094,621,1280,720,false,left,60.0
2825,94.167,log1,group_02,traffic1.mp4,297,car,0.581,1117,284,1272,406,1194,345,1280,720,false,left,30.0
2826,94.2,log1,group_02,traffic1.mp4,300,car,0.83,903,539,1272,704,1087,621,1280,720,false,left,212.1
2826,94.2,log1,group_02,traffic1.mp4,297,car,0.464,1116,284,1271,405,1193,344,1280,720,false,left,30.0
2827,94.233,log1,group_02,traffic1.mp4,300,car,0.825,892,537,1272,704,1082,620,1280,720,false,left,180.0
2828,94.267,log1,group_02,traffic1.mp4,300,car,0.805,880,534,1272,704,1076,619,1280,720,false,left,189.7
2829,94.3,log1,group_02,traffic1.mp4,300,car,0.823,865,530,1271,704,1068,617,1280,720,false,left,247.4
2830,94.333,log1,group_02,traffic1.mp4,300,car,0.833,850,530,1270,705,1060,617,1280,720,false,left,241.9
2831,94.367,log1,group_02,traffic1.mp4,300,car,0.828,833,522,1266,704,1049,613,1280,720,false,left,335.4
2832,94.4,log1,group_02,traffic1.mp4,300,car,0.824,818,517,1258,704,1038,610,1280,720,false,left,371.1
2833,94.433,log1,group_02,traffic1.mp4,300,car,0.817,804,511,1248,704,1026,607,1280,720,false,left,365.0
2834,94.467,log1,group_02,traffic1.mp4,300,car,0.783,787,506,1236,705,1011,605,1280,720,false,left,458.9
2835,94.5,log1,group_02,traffic1.mp4,300,car,0.783,774,505,1224,707,999,606,1280,720,false,left,361.2
2836,94.533,log1,group_02,traffic1.mp4,300,car,0.826,758,502,1211,707,984,604,1280,720,false,left,421.1
2837,94.567,log1,group_02,traffic1.mp4,300,car,0.734,745,502,1197,709,971,605,1280,720,false,left,421.1
2838,94.6,log1,group_02,traffic1.mp4,300,car,0.755,731,502,1183,711,957,606,1280,720,false,left,421.1
2838,94.6,log1,group_02,traffic1.mp4,302,person,0.468,1247,308,1278,376,1262,342,1280,720,false,,0.0
2839,94.633,log1,group_02,traffic1.mp4,300,car,0.693,719,504,1169,713,944,608,1280,720,false,left,394.6
2839,94.633,log1,group_02,traffic1.mp4,302,person,0.469,1246,310,1278,376,1262,343,1280,720,false,,30.0
2840,94.667,log1,group_02,traffic1.mp4,300,car,0.725,702,503,1153,714,927,608,1280,720,false,left,510.9
2840,94.667,log1,group_02,traffic1.mp4,302,person,0.469,1246,311,1278,377,1262,344,1280,720,false,down,30.0
2841,94.7,log1,group_02,traffic1.mp4,300,car,0.791,689,503,1139,714,914,608,1280,720,false,left,391.2
2841,94.7,log1,group_02,traffic1.mp4,302,person,0.479,1246,312,1279,377,1262,344,1280,720,false,down,0.0
2842,94.733,log1,group_02,traffic1.mp4,300,car,0.811,676,503,1125,715,900,609,1280,720,false,left,420.0
2842,94.733,log1,group_02,traffic1.mp4,302,person,0.423,1246,313,1278,378,1262,345,1280,720,false,down,30.0
2843,94.767,log1,group_02,traffic1.mp4,300,car,0.803,664,504,1112,715,888,609,1280,720,false,left,361.2
2844,94.8,log1,group_02,traffic1.mp4,300,car,0.794,651,505,1097,717,874,611,1280,720,false,left,421.1
2845,94.833,log1,group_02,traffic1.mp4,300,car,0.818,637,504,1082,717,859,610,1280,720,false,left,421.1
2846,94.867,log1,group_02,traffic1.mp4,300,car,0.838,622,504,1067,717,844,610,1280,720,false,left,480.0
2847,94.9,log1,group_02,traffic1.mp4,300,car,0.82,608,503,1052,718,830,610,1280,720,false,left,421.1
2848,94.933,log1,group_02,traffic1.mp4,300,car,0.796,593,504,1036,719,814,611,1280,720,false,left,450.0
2848,94.933,log1,group_02,traffic1.mp4,302,person,0.451,1239,318,1281,439,1260,378,1280,720,false,down,165.3
2849,94.967,log1,group_02,traffic1.mp4,300,car,0.813,580,503,1023,719,801,611,1280,720,false,left,390.0
2850,95.0,log1,group_02,traffic1.mp4,300,car,0.837,566,503,1009,719,787,611,1280,720,false,left,420.0
2851,95.033,log1,group_02,traffic1.mp4,300,car,0.854,552,503,994,720,773,611,1280,720,false,left,451.0
2852,95.067,log1,group_02,traffic1.mp4,300,car,0.854,538,504,980,721,759,612,1280,720,false,left,420.0
2853,95.1,log1,group_02,traffic1.mp4,300,car,0.861,525,504,966,721,745,612,1280,720,false,left,391.2
2854,95.133,log1,group_02,traffic1.mp4,300,car,0.842,511,505,951,722,731,613,1280,720,false,left,450.0
2855,95.167,log1,group_02,traffic1.mp4,300,car,0.848,497,505,938,722,717,613,1280,720,false,left,420.0
2856,95.2,log1,group_02,traffic1.mp4,300,car,0.865,483,505,923,722,703,613,1280,720,false,left,421.1
2857,95.233,log1,group_02,traffic1.mp4,300,car,0.856,469,506,909,722,689,614,1280,720,false,left,420.0
2858,95.267,log1,group_02,traffic1.mp4,300,car,0.863,455,506,895,722,675,614,1280,720,false,left,420.0
2859,95.3,log1,group_02,traffic1.mp4,300,car,0.847,441,506,881,722,661,614,1280,720,false,left,420.0
2860,95.333,log1,group_02,traffic1.mp4,300,car,0.86,428,506,867,721,647,613,1280,720,false,left,420.0
2861,95.367,log1,group_02,traffic1.mp4,300,car,0.863,414,506,853,721,633,613,1280,720,false,left,420.0
2862,95.4,log1,group_02,traffic1.mp4,300,car,0.839,400,506,839,721,619,613,1280,720,false,left,420.0
2863,95.433,log1,group_02,traffic1.mp4,300,car,0.856,385,506,824,721,604,613,1280,720,false,left,450.0
2863,95.433,log1,group_02,traffic1.mp4,304,car,0.596,379,274,465,357,422,315,1280,720,false,,0.0
2864,95.467,log1,group_02,traffic1.mp4,300,car,0.844,370,506,809,721,589,613,1280,720,false,left,420.0
2864,95.467,log1,group_02,traffic1.mp4,304,car,0.589,379,275,465,358,422,316,1280,720,false,,0.0
2865,95.5,log1,group_02,traffic1.mp4,300,car,0.826,358,506,796,721,577,613,1280,720,false,left,390.0
2865,95.5,log1,group_02,traffic1.mp4,304,car,0.555,379,276,465,359,422,317,1280,720,false,,30.0
2866,95.533,log1,group_02,traffic1.mp4,300,car,0.801,343,506,782,721,562,613,1280,720,false,left,451.0
